"observation","site_no","dateTime","water discharge","nitrite+nitrate","latitude","longitude","altitude"
"4525","041843678",2021-09-05,1.76,0.707,41.75497778,-84.25168889,760.43
"4526","041843678",2021-09-06,1.39,0.707,41.75497778,-84.25168889,760.43
"4527","041843678",2021-09-07,1.18,0.707,41.75497778,-84.25168889,760.43
"4528","041843678",2021-09-08,1.1,0.707,41.75497778,-84.25168889,760.43
"4529","041843678",2021-09-09,1.08,0.706,41.75497778,-84.25168889,760.43
"4530","041843678",2021-09-10,0.96,0.706,41.75497778,-84.25168889,760.43
"4531","041843678",2021-09-11,0.96,0.706,41.75497778,-84.25168889,760.43
"4532","041843678",2021-09-12,0.87,0.706,41.75497778,-84.25168889,760.43
"4533","041843678",2021-09-13,0.81,0.705,41.75497778,-84.25168889,760.43
"4534","041843678",2021-09-14,0.97,0.705,41.75497778,-84.25168889,760.43
"4535","041843678",2021-09-15,1.42,0.705,41.75497778,-84.25168889,760.43
"4536","041843678",2021-09-16,1.27,0.705,41.75497778,-84.25168889,760.43
"4537","041843678",2021-09-17,1.03,0.704,41.75497778,-84.25168889,760.43
"4538","041843678",2021-09-18,0.95,0.704,41.75497778,-84.25168889,760.43
"4539","041843678",2021-09-19,0.84,0.704,41.75497778,-84.25168889,760.43
"4540","041843678",2021-09-20,0.89,0.704,41.75497778,-84.25168889,760.43
"4541","041843678",2021-09-21,1.06,0.703,41.75497778,-84.25168889,760.43
"4542","041843678",2021-09-22,10.6,1.36,41.75497778,-84.25168889,760.43
"4543","041843678",2021-09-23,108,3.68,41.75497778,-84.25168889,760.43
"4544","041843678",2021-09-24,84.7,2.38,41.75497778,-84.25168889,760.43
"4545","041843678",2021-09-25,52.7,1.69,41.75497778,-84.25168889,760.43
"4546","041843678",2021-09-26,35,1.54,41.75497778,-84.25168889,760.43
"4547","041843678",2021-09-27,22.6,1.38,41.75497778,-84.25168889,760.43
"4548","041843678",2021-09-28,15.9,1.23,41.75497778,-84.25168889,760.43
"4549","041843678",2021-09-29,10.8,1.08,41.75497778,-84.25168889,760.43
"4550","041843678",2021-09-30,8.38,0.921,41.75497778,-84.25168889,760.43
"4551","041843678",2021-10-01,6.96,1.86,41.75497778,-84.25168889,760.43
"4552","041843678",2021-10-02,6.56,1.87,41.75497778,-84.25168889,760.43
"4553","041843678",2021-10-03,17.7,1.94,41.75497778,-84.25168889,760.43
"4554","041843678",2021-10-04,181,4.15,41.75497778,-84.25168889,760.43
"4555","041843678",2021-10-05,137,4.25,41.75497778,-84.25168889,760.43
"4556","041843678",2021-10-06,76.2,3,41.75497778,-84.25168889,760.43
"4557","041843678",2021-10-07,63.1,2.26,41.75497778,-84.25168889,760.43
"4558","041843678",2021-10-08,65.5,3.2,41.75497778,-84.25168889,760.43
"4559","041843678",2021-10-09,44.6,3.03,41.75497778,-84.25168889,760.43
"4560","041843678",2021-10-10,29.3,2.78,41.75497778,-84.25168889,760.43
"4561","041843678",2021-10-11,22.2,2.54,41.75497778,-84.25168889,760.43
"4562","041843678",2021-10-12,17.2,2.3,41.75497778,-84.25168889,760.43
"4563","041843678",2021-10-13,13.7,2.05,41.75497778,-84.25168889,760.43
"4564","041843678",2021-10-14,11.6,1.81,41.75497778,-84.25168889,760.43
"4565","041843678",2021-10-15,37.1,2.13,41.75497778,-84.25168889,760.43
"4566","041843678",2021-10-16,94.2,4.59,41.75497778,-84.25168889,760.43
"4567","041843678",2021-10-17,52.8,5.32,41.75497778,-84.25168889,760.43
"4568","041843678",2021-10-18,29,4.94,41.75497778,-84.25168889,760.43
"4569","041843678",2021-10-19,20.2,3.79,41.75497778,-84.25168889,760.43
"4570","041843678",2021-10-20,15.5,2.64,41.75497778,-84.25168889,760.43
"4571","041843678",2021-10-21,60.1,3.09,41.75497778,-84.25168889,760.43
"4572","041843678",2021-10-22,43.6,2.17,41.75497778,-84.25168889,760.43
"4573","041843678",2021-10-23,22.3,1.67,41.75497778,-84.25168889,760.43
"4574","041843678",2021-10-24,18.9,1.75,41.75497778,-84.25168889,760.43
"4575","041843678",2021-10-25,569,2.75,41.75497778,-84.25168889,760.43
"4576","041843678",2021-10-26,434,2.73,41.75497778,-84.25168889,760.43
"4577","041843678",2021-10-27,218,2.59,41.75497778,-84.25168889,760.43
"4578","041843678",2021-10-28,132,2.29,41.75497778,-84.25168889,760.43
"4579","041843678",2021-10-29,294,2.53,41.75497778,-84.25168889,760.43
"4580","041843678",2021-10-30,324,2.64,41.75497778,-84.25168889,760.43
"4581","041843678",2021-10-31,161,2.57,41.75497778,-84.25168889,760.43
"4582","041843678",2021-11-01,92.5,2.48,41.75497778,-84.25168889,760.43
"4583","041843678",2021-11-02,61.2,2.4,41.75497778,-84.25168889,760.43
"4584","041843678",2021-11-03,45.7,2.33,41.75497778,-84.25168889,760.43
"4585","041843678",2021-11-04,36.7,2.31,41.75497778,-84.25168889,760.43
"4586","041843678",2021-11-05,29.9,2.3,41.75497778,-84.25168889,760.43
"4587","041843678",2021-11-06,25.3,2.3,41.75497778,-84.25168889,760.43
"4588","041843678",2021-11-07,22.5,2.3,41.75497778,-84.25168889,760.43
"4589","041843678",2021-11-08,19.9,2.3,41.75497778,-84.25168889,760.43
"4590","041843678",2021-11-09,17.4,2.3,41.75497778,-84.25168889,760.43
"4591","041843678",2021-11-10,16.2,2.29,41.75497778,-84.25168889,760.43
"4592","041843678",2021-11-11,14.8,2.29,41.75497778,-84.25168889,760.43
"4593","041843678",2021-11-12,14.3,2.29,41.75497778,-84.25168889,760.43
"4594","041843678",2021-11-13,13.7,2.29,41.75497778,-84.25168889,760.43
"4595","041843678",2021-11-14,13.9,2.29,41.75497778,-84.25168889,760.43
"4596","041843678",2021-11-15,16,2.28,41.75497778,-84.25168889,760.43
"4597","041843678",2021-11-16,15,2.28,41.75497778,-84.25168889,760.43
"4598","041843678",2021-11-17,14.4,2.28,41.75497778,-84.25168889,760.43
"4599","041843678",2021-11-18,15.1,2.28,41.75497778,-84.25168889,760.43
"4600","041843678",2021-11-19,14.6,2.28,41.75497778,-84.25168889,760.43
"4601","041843678",2021-11-20,13.7,2.28,41.75497778,-84.25168889,760.43
"4602","041843678",2021-11-21,13.9,2.28,41.75497778,-84.25168889,760.43
"4603","041843678",2021-11-22,17.6,2.28,41.75497778,-84.25168889,760.43
"4604","041843678",2021-11-23,15.8,2.28,41.75497778,-84.25168889,760.43
"4605","041843678",2021-11-24,14.4,2.28,41.75497778,-84.25168889,760.43
"4606","041843678",2021-11-25,17.1,2.28,41.75497778,-84.25168889,760.43
"4607","041843678",2021-11-26,26.9,2.28,41.75497778,-84.25168889,760.43
"4608","041843678",2021-11-27,20.6,2.28,41.75497778,-84.25168889,760.43
"4609","041843678",2021-11-28,21.3,2.28,41.75497778,-84.25168889,760.43
"4610","041843678",2021-11-29,24.5,2.28,41.75497778,-84.25168889,760.43
"4611","041843678",2021-11-30,24.7,2.28,41.75497778,-84.25168889,760.43
"4612","041843678",2021-12-01,44.6,2.28,41.75497778,-84.25168889,760.43
"4613","041843678",2021-12-02,35.1,2.28,41.75497778,-84.25168889,760.43
"4614","041843678",2021-12-03,27.2,2.28,41.75497778,-84.25168889,760.43
"4615","041843678",2021-12-04,24.4,2.28,41.75497778,-84.25168889,760.43
"4616","041843678",2021-12-05,26.9,2.35,41.75497778,-84.25168889,760.43
"4617","041843678",2021-12-06,291,3.42,41.75497778,-84.25168889,760.43
"4618","041843678",2021-12-07,129,2.92,41.75497778,-84.25168889,760.43
"4619","041843678",2021-12-08,66.1,2.7,41.75497778,-84.25168889,760.43
"4620","041843678",2021-12-09,43.1,2.55,41.75497778,-84.25168889,760.43
"4621","041843678",2021-12-10,36.5,2.39,41.75497778,-84.25168889,760.43
"4622","041843678",2021-12-11,471,1.76,41.75497778,-84.25168889,760.43
"4623","041843678",2021-12-12,269,2.06,41.75497778,-84.25168889,760.43
"4624","041843678",2021-12-13,141,1.93,41.75497778,-84.25168889,760.43
"4625","041843678",2021-12-14,80.8,1.72,41.75497778,-84.25168889,760.43
"4626","041843678",2021-12-15,62.4,1.58,41.75497778,-84.25168889,760.43
"4627","041843678",2021-12-16,55.5,1.59,41.75497778,-84.25168889,760.43
"4628","041843678",2021-12-17,42.1,1.6,41.75497778,-84.25168889,760.43
"4629","041843678",2021-12-18,98.4,2.02,41.75497778,-84.25168889,760.43
"4630","041843678",2021-12-19,98.4,2.19,41.75497778,-84.25168889,760.43
"4631","041843678",2021-12-20,52.8,1.7,41.75497778,-84.25168889,760.43
"4632","041843678",2021-12-21,39.4,1.59,41.75497778,-84.25168889,760.43
"4633","041843678",2021-12-22,32.3,1.59,41.75497778,-84.25168889,760.43
"4634","041843678",2021-12-23,25.9,1.59,41.75497778,-84.25168889,760.43
"4635","041843678",2021-12-24,23.9,1.59,41.75497778,-84.25168889,760.43
"4636","041843678",2021-12-25,36.1,1.59,41.75497778,-84.25168889,760.43
"4637","041843678",2021-12-26,37.3,1.59,41.75497778,-84.25168889,760.43
"4638","041843678",2021-12-27,115,1.91,41.75497778,-84.25168889,760.43
"4639","041843678",2021-12-28,125,2.01,41.75497778,-84.25168889,760.43
"4640","041843678",2021-12-29,181,2.27,41.75497778,-84.25168889,760.43
"4641","041843678",2021-12-30,173,2.43,41.75497778,-84.25168889,760.43
"4642","041843678",2021-12-31,90.1,2.35,41.75497778,-84.25168889,760.43
"4643","041843678",2022-01-01,63.2,2.27,41.75497778,-84.25168889,760.43
"4644","041843678",2022-01-02,53,2.26,41.75497778,-84.25168889,760.43
"4645","041843678",2022-01-03,37.5,2.27,41.75497778,-84.25168889,760.43
"4646","041843678",2022-01-04,30.5,2.28,41.75497778,-84.25168889,760.43
"4647","041843678",2022-01-05,27.1,2.29,41.75497778,-84.25168889,760.43
"4648","041843678",2022-01-06,23.2,2.3,41.75497778,-84.25168889,760.43
"4649","041843678",2022-01-07,20.8,2.31,41.75497778,-84.25168889,760.43
"4650","041843678",2022-01-08,18.7,2.32,41.75497778,-84.25168889,760.43
"4651","041843678",2022-01-09,17.6,2.33,41.75497778,-84.25168889,760.43
"4652","041843678",2022-01-10,16.2,2.35,41.75497778,-84.25168889,760.43
"4653","041843678",2022-01-11,15.3,2.36,41.75497778,-84.25168889,760.43
"4654","041843678",2022-01-12,14.2,2.37,41.75497778,-84.25168889,760.43
"4655","041843678",2022-01-13,13,2.38,41.75497778,-84.25168889,760.43
"4656","041843678",2022-01-14,11.9,2.39,41.75497778,-84.25168889,760.43
"4657","041843678",2022-01-15,10.8,2.4,41.75497778,-84.25168889,760.43
"4658","041843678",2022-01-16,10.1,2.41,41.75497778,-84.25168889,760.43
"4659","041843678",2022-01-17,9.54,2.42,41.75497778,-84.25168889,760.43
"4660","041843678",2022-01-18,8.91,2.43,41.75497778,-84.25168889,760.43
"4661","041843678",2022-01-19,8.48,2.44,41.75497778,-84.25168889,760.43
"4662","041843678",2022-01-20,8.12,2.43,41.75497778,-84.25168889,760.43
"4663","041843678",2022-01-21,7.78,2.42,41.75497778,-84.25168889,760.43
"4664","041843678",2022-01-22,7.5,2.41,41.75497778,-84.25168889,760.43
"4665","041843678",2022-01-23,7.21,2.4,41.75497778,-84.25168889,760.43
"4666","041843678",2022-01-24,6.89,2.39,41.75497778,-84.25168889,760.43
"4667","041843678",2022-01-25,6.6,2.38,41.75497778,-84.25168889,760.43
"4668","041843678",2022-01-26,6.37,2.37,41.75497778,-84.25168889,760.43
"4669","041843678",2022-01-27,6.19,2.36,41.75497778,-84.25168889,760.43
"4670","041843678",2022-01-28,6.03,2.35,41.75497778,-84.25168889,760.43
"4671","041843678",2022-01-29,5.99,2.34,41.75497778,-84.25168889,760.43
"4672","041843678",2022-01-30,5.97,2.33,41.75497778,-84.25168889,760.43
"4673","041843678",2022-01-31,6.03,2.32,41.75497778,-84.25168889,760.43
"4674","041843678",2022-02-01,6.65,2.31,41.75497778,-84.25168889,760.43
"4675","041843678",2022-02-02,14.5,2.3,41.75497778,-84.25168889,760.43
"4676","041843678",2022-02-03,14.5,2.29,41.75497778,-84.25168889,760.43
"4677","041843678",2022-02-04,11.2,2.28,41.75497778,-84.25168889,760.43
"4678","041843678",2022-02-05,10.1,2.27,41.75497778,-84.25168889,760.43
"4679","041843678",2022-02-06,9.39,2.26,41.75497778,-84.25168889,760.43
"4680","041843678",2022-02-07,8.62,2.25,41.75497778,-84.25168889,760.43
"4681","041843678",2022-02-08,8.01,2.24,41.75497778,-84.25168889,760.43
"4682","041843678",2022-02-09,7.41,2.23,41.75497778,-84.25168889,760.43
"4683","041843678",2022-02-10,7.12,2.22,41.75497778,-84.25168889,760.43
"4684","041843678",2022-02-11,7.73,2.21,41.75497778,-84.25168889,760.43
"4685","041843678",2022-02-12,10.7,2.2,41.75497778,-84.25168889,760.43
"4686","041843678",2022-02-13,10,2.19,41.75497778,-84.25168889,760.43
"4687","041843678",2022-02-14,7.72,2.18,41.75497778,-84.25168889,760.43
"4688","041843678",2022-02-15,6.84,2.17,41.75497778,-84.25168889,760.43
"4689","041843678",2022-02-16,36,2.15,41.75497778,-84.25168889,760.43
"4690","041843678",2022-02-17,691,1.88,41.75497778,-84.25168889,760.43
"4691","041843678",2022-02-18,446,1.69,41.75497778,-84.25168889,760.43
"4692","041843678",2022-02-19,245,1.75,41.75497778,-84.25168889,760.43
"4693","041843678",2022-02-20,161,1.73,41.75497778,-84.25168889,760.43
"4694","041843678",2022-02-21,160,1.64,41.75497778,-84.25168889,760.43
"4695","041843678",2022-02-22,259,1.17,41.75497778,-84.25168889,760.43
"4696","041843678",2022-02-23,225,1.46,41.75497778,-84.25168889,760.43
"4697","041843678",2022-02-24,121,1.48,41.75497778,-84.25168889,760.43
"4698","041843678",2022-02-25,78,1.47,41.75497778,-84.25168889,760.43
"4699","041843678",2022-02-26,52.7,1.47,41.75497778,-84.25168889,760.43
"4700","041843678",2022-02-27,42.5,1.47,41.75497778,-84.25168889,760.43
"4701","041843678",2022-02-28,39.1,1.47,41.75497778,-84.25168889,760.43
"4702","041843678",2022-03-01,37,1.48,41.75497778,-84.25168889,760.43
"4703","041843678",2022-03-02,38.4,1.52,41.75497778,-84.25168889,760.43
"4704","041843678",2022-03-03,39.4,1.56,41.75497778,-84.25168889,760.43
"4705","041843678",2022-03-04,31.3,1.6,41.75497778,-84.25168889,760.43
"4706","041843678",2022-03-05,29.1,1.64,41.75497778,-84.25168889,760.43
"4707","041843678",2022-03-06,53.9,1.92,41.75497778,-84.25168889,760.43
"4708","041843678",2022-03-07,133,3.23,41.75497778,-84.25168889,760.43
"4709","041843678",2022-03-08,103,3.75,41.75497778,-84.25168889,760.43
"4710","041843678",2022-03-09,63.4,2.9,41.75497778,-84.25168889,760.43
"4711","041843678",2022-03-10,46.7,2.08,41.75497778,-84.25168889,760.43
"4712","041843678",2022-03-11,38.8,1.88,41.75497778,-84.25168889,760.43
"4713","041843678",2022-03-12,32.8,1.88,41.75497778,-84.25168889,760.43
"4714","041843678",2022-03-13,29.2,1.88,41.75497778,-84.25168889,760.43
"4715","041843678",2022-03-14,24.4,1.89,41.75497778,-84.25168889,760.43
"4716","041843678",2022-03-15,24.3,1.89,41.75497778,-84.25168889,760.43
"4717","041843678",2022-03-16,24.1,1.89,41.75497778,-84.25168889,760.43
"4718","041843678",2022-03-17,23.7,1.89,41.75497778,-84.25168889,760.43
"4719","041843678",2022-03-18,23.5,1.91,41.75497778,-84.25168889,760.43
"4720","041843678",2022-03-19,313,3.33,41.75497778,-84.25168889,760.43
"4721","041843678",2022-03-20,220,3.45,41.75497778,-84.25168889,760.43
"4722","041843678",2022-03-21,104,2.94,41.75497778,-84.25168889,760.43
"4723","041843678",2022-03-22,67.1,2.45,41.75497778,-84.25168889,760.43
"4724","041843678",2022-03-23,230,2.65,41.75497778,-84.25168889,760.43
"4725","041843678",2022-03-24,283,2.73,41.75497778,-84.25168889,760.43
"4726","041843678",2022-03-25,118,2.75,41.75497778,-84.25168889,760.43
"4727","041843678",2022-03-26,82.9,2.61,41.75497778,-84.25168889,760.43
"4728","041843678",2022-03-27,59.9,2.45,41.75497778,-84.25168889,760.43
"4729","041843678",2022-03-28,44.3,2.29,41.75497778,-84.25168889,760.43
"4730","041843678",2022-03-29,36.9,2.14,41.75497778,-84.25168889,760.43
"4731","041843678",2022-03-30,35.5,2.02,41.75497778,-84.25168889,760.43
"4732","041843678",2022-03-31,34.3,1.92,41.75497778,-84.25168889,760.43
"4733","041843678",2022-04-01,28.3,1.82,41.75497778,-84.25168889,760.43
"4734","04184500",2021-04-01,259,3.22,41.6594951,-84.2491148,709.43
"4735","04184500",2021-04-02,208,2.78,41.6594951,-84.2491148,709.43
"4736","04184500",2021-04-03,172,2.44,41.6594951,-84.2491148,709.43
"4737","04184500",2021-04-04,150,2.1,41.6594951,-84.2491148,709.43
"4738","04184500",2021-04-05,135,1.87,41.6594951,-84.2491148,709.43
"4739","04184500",2021-04-06,128,1.69,41.6594951,-84.2491148,709.43
"4740","04184500",2021-04-07,123,1.51,41.6594951,-84.2491148,709.43
"4741","04184500",2021-04-08,115,1.34,41.6594951,-84.2491148,709.43
"4742","04184500",2021-04-09,112,1.19,41.6594951,-84.2491148,709.43
"4743","04184500",2021-04-10,110,1.11,41.6594951,-84.2491148,709.43
"4744","04184500",2021-04-11,155,2.91,41.6594951,-84.2491148,709.43
"4745","04184500",2021-04-12,207,2.93,41.6594951,-84.2491148,709.43
"4746","04184500",2021-04-13,202,2.79,41.6594951,-84.2491148,709.43
"4747","04184500",2021-04-14,172,2.4,41.6594951,-84.2491148,709.43
"4748","04184500",2021-04-15,151,2.02,41.6594951,-84.2491148,709.43
"4749","04184500",2021-04-16,134,1.7,41.6594951,-84.2491148,709.43
"4750","04184500",2021-04-17,121,1.45,41.6594951,-84.2491148,709.43
"4751","04184500",2021-04-18,111,1.26,41.6594951,-84.2491148,709.43
"4752","04184500",2021-04-19,104,1.12,41.6594951,-84.2491148,709.43
"4753","04184500",2021-04-20,98.9,1.03,41.6594951,-84.2491148,709.43
"4754","04184500",2021-04-21,101,1.08,41.6594951,-84.2491148,709.43
"4755","04184500",2021-04-22,115,1.42,41.6594951,-84.2491148,709.43
"4756","04184500",2021-04-23,116,1.39,41.6594951,-84.2491148,709.43
"4757","04184500",2021-04-24,106,1.16,41.6594951,-84.2491148,709.43
"4758","04184500",2021-04-25,101,0.97,41.6594951,-84.2491148,709.43
"4759","04184500",2021-04-26,96.3,0.844,41.6594951,-84.2491148,709.43
"4760","04184500",2021-04-27,92,0.748,41.6594951,-84.2491148,709.43
"4761","04184500",2021-04-28,89,0.677,41.6594951,-84.2491148,709.43
"4762","04184500",2021-04-29,89.4,0.696,41.6594951,-84.2491148,709.43
"4763","04184500",2021-04-30,103,1.18,41.6594951,-84.2491148,709.43
"4764","04184500",2021-05-01,117,1.44,41.6594951,-84.2491148,709.43
"4765","04184500",2021-05-02,103,0.939,41.6594951,-84.2491148,709.43
"4766","04184500",2021-05-03,93.3,0.659,41.6594951,-84.2491148,709.43
"4767","04184500",2021-05-04,98.5,1.09,41.6594951,-84.2491148,709.43
"4768","04184500",2021-05-05,99.4,1.09,41.6594951,-84.2491148,709.43
"4769","04184500",2021-05-06,89.3,0.89,41.6594951,-84.2491148,709.43
"4770","04184500",2021-05-07,84.9,0.726,41.6594951,-84.2491148,709.43
"4771","04184500",2021-05-08,82.7,0.643,41.6594951,-84.2491148,709.43
"4772","04184500",2021-05-09,99.8,1.83,41.6594951,-84.2491148,709.43
"4773","04184500",2021-05-10,184,5.44,41.6594951,-84.2491148,709.43
"4774","04184500",2021-05-11,150,4.52,41.6594951,-84.2491148,709.43
"4775","04184500",2021-05-12,116,3.79,41.6594951,-84.2491148,709.43
"4776","04184500",2021-05-13,94.4,3.05,41.6594951,-84.2491148,709.43
"4777","04184500",2021-05-14,82.4,2.53,41.6594951,-84.2491148,709.43
"4778","04184500",2021-05-15,73.6,2.06,41.6594951,-84.2491148,709.43
"4779","04184500",2021-05-16,67.4,1.76,41.6594951,-84.2491148,709.43
"4780","04184500",2021-05-17,62.5,1.51,41.6594951,-84.2491148,709.43
"4781","04184500",2021-05-18,58.9,1.26,41.6594951,-84.2491148,709.43
"4782","04184500",2021-05-19,55.4,1.06,41.6594951,-84.2491148,709.43
"4783","04184500",2021-05-20,50.8,0.988,41.6594951,-84.2491148,709.43
"4784","04184500",2021-05-21,46.7,0.93,41.6594951,-84.2491148,709.43
"4785","04184500",2021-05-22,43.1,0.908,41.6594951,-84.2491148,709.43
"4786","04184500",2021-05-23,40.1,0.891,41.6594951,-84.2491148,709.43
"4787","04184500",2021-05-24,38,0.874,41.6594951,-84.2491148,709.43
"4788","04184500",2021-05-25,36.6,0.857,41.6594951,-84.2491148,709.43
"4789","04184500",2021-05-26,38,0.915,41.6594951,-84.2491148,709.43
"4790","04184500",2021-05-27,37.2,0.9,41.6594951,-84.2491148,709.43
"4791","04184500",2021-05-28,40.1,0.95,41.6594951,-84.2491148,709.43
"4792","04184500",2021-05-29,45.2,1.62,41.6594951,-84.2491148,709.43
"4793","04184500",2021-05-30,44.3,1.69,41.6594951,-84.2491148,709.43
"4794","04184500",2021-05-31,40.1,1.44,41.6594951,-84.2491148,709.43
"4795","04184500",2021-06-01,34.2,1.2,41.6594951,-84.2491148,709.43
"4796","04184500",2021-06-02,35.2,1.04,41.6594951,-84.2491148,709.43
"4797","04184500",2021-06-03,46.8,1.16,41.6594951,-84.2491148,709.43
"4798","04184500",2021-06-04,46.1,1.4,41.6594951,-84.2491148,709.43
"4799","04184500",2021-06-05,41.8,1.64,41.6594951,-84.2491148,709.43
"4800","04184500",2021-06-06,35,1.89,41.6594951,-84.2491148,709.43
"4801","04184500",2021-06-07,31.5,1.92,41.6594951,-84.2491148,709.43
"4802","04184500",2021-06-08,31.3,1.44,41.6594951,-84.2491148,709.43
"4803","04184500",2021-06-09,36.9,1.47,41.6594951,-84.2491148,709.43
"4804","04184500",2021-06-10,52.9,2.06,41.6594951,-84.2491148,709.43
"4805","04184500",2021-06-11,44.6,1.69,41.6594951,-84.2491148,709.43
"4806","04184500",2021-06-12,37.7,1.55,41.6594951,-84.2491148,709.43
"4807","04184500",2021-06-13,33.3,1.93,41.6594951,-84.2491148,709.43
"4808","04184500",2021-06-14,33.6,2.22,41.6594951,-84.2491148,709.43
"4809","04184500",2021-06-15,31.4,1.69,41.6594951,-84.2491148,709.43
"4810","04184500",2021-06-16,28.3,1.3,41.6594951,-84.2491148,709.43
